cellule ;largeur de bande;charge_CCE;charge_PRB;CQI;débit;NBR_UE;Trafic ;congested 
11212;10;21,87771833;25,66666667;10,07956894;9,677527428;1,358916615;1,816919804;0
11213;15;22,03348006;27,33333333;11,18290832;9,678215981;1,409272199;2,566667557;0
11214;10;18,11760325;27,83333333;8,851817377;9,678360939;1,209034163;1,460613608;0
11215;15;22,08988551;46,66666667;10,96423135;9,680015564;1,411175623;3,101422668;0
11216;10;23,2906518;30,66666667;9,926979067;9,680633545;1,483283475;2,177803516;0
11217;10;19,5047682;21,5;10,1985751;9,680713654;1,251853409;1,360370636;0
11218;15;34,34847689;40,33333333;11,10508861;9,680782318;1,750590905;4,487319708;0
11219;10;17,68885113;23,33333333;11,98687329;9,681567192;1,374562986;1,635385275;0
11220;15;11,12153431;9,833333333;9,78307604;9,682441711;1,13100689;0,655181885;0
11221;10;5,137219318;5,5;10,22423096;9,683298111;0,650910579;0,025703669;0
11222;15;23,59374926;48,16666667;10,40236169;9,683563232;1,447199013;3,194953561;0
11223;15;14,88704175;36,16666667;9,519887122;9,683953285;1,085826819;1,674648404;0
11224;15;9,172130692;11,33333333;12,50187433;9,684214592;1,148711029;0,969000101;0
11225;15;18,6468774;27,16666667;10,6997935;9,685302734;1,435998322;2,252322078;0
11226;15;4,442909914;6;10,68248935;9,685750961;0,983585859;0,00449729;0
11227;15;22,01829522;33,83333333;11,20756094;9,686900139;1,521610809;3,11425817;0
11228;15;21,58242902;41,5;9,76838824;9,687167168;1,476012244;2,939133048;0
11229;10;10,18082064;14;11,06287373;9,687367439;1,183873673;0,758004665;0
11230;15;19,0458247;33,83333333;9,655031753;9,688221931;1,371515601;2,257417202;0
11231;10;11,37543765;84,5;8,132619081;9,688361168;1,298520216;4,793306589;0
11232;10;8,225438969;9;12,37065315;9,691175461;1,057216058;0,331323385;0
11233;15;12,41982975;20,33333333;12,01610035;9,69399929;1,25804098;1,460549116;0
11234;10;8,2942832;31;10,46963543;9,694123268;1,449886436;2,075893164;0
11235;15;8,844313535;15,66666667;10,26486601;9,694644928;1,066773265;0,68159461;0
11236;15;22,26050856;36,5;11,12273277;9,694958687;1,693624373;3,347926497;0
11237;15;17,70370954;28,66666667;10,6640171;9,695166588;1,411960369;2,139032364;0
11238;15;23,1004333;35,33333333;10,37275436;9,695998192;1,381475057;2,442993641;0
11239;15;5,945580764;9,333333333;10,68260382;9,69807148;1,013574336;0,278050184;0
11240;15;37,14188112;48,33333333;8,353317298;9,698282242;1,923939654;5,110638022;0
11241;15;26,530768;44,16666667;9,893468641;9,699166298;1,835213812;4,257261276;0
11242;15;16,46031311;26,11111111;9,204066061;9,699386597;1,300184544;1,213411927;0
11243;15;26,7651387;26,66666667;9,342479281;9,699459076;1,392700322;2,370953798;0
11244;15;10,5348147;18,33333333;9,863499808;9,699712753;1,08881244;0,505764961;0
11245;15;9,963646957;11,16666667;10,72253121;9,700813293;1,145893762;0,942035913;0
11246;15;9,867416424;23;11,20023392;9,702328682;1,046232272;0,98631227;0
11247;15;34,8300369;60,83333333;10,31778203;9,70450592;2,342900745;6,948063612;0
11248;15;25,78412006;38,33333333;9,939775665;9,704687119;1,645688415;3,374719858;0
11249;10;7,474054734;8,5;10,83256694;9,704769135;1,000937422;0,258174658;0
11250;15;11,77153102;25,83333333;8,017168763;9,705601692;1,226483616;1,373064876;0
11251;15;29,30895233;45,33333333;10,27689067;9,705729485;1,766618187;4,231647015;0
11252;15;22,86717386;28,83333333;10,88418385;9,707772255;1,511031058;2,628510594;0
11253;10;9,145057217;14;9,720503517;9,707996368;1,033456432;0,212128878;0
11254;15;13,0952628;15,83333333;10,46591754;9,709503174;1,207083649;1,128627062;0
11255;10;8,812574915;12,16666667;9,345578124;9,71008873;0,999200817;0,384965301;0
11256;15;15,2019263;17,83333333;9,02116016;9,710246086;1,273460004;1,280408263;0
11257;15;7,327906809;48,83333333;10,33422026;9,710331917;1,871251218;3,966747761;0
11258;10;6,119162463;10,83333333;14,06523449;9,71119976;1,038338273;0,728754878;0
11259;10;30,89241869;46,83333333;11,18882524;9,711471558;1,691770934;4,041539669;0
11260;15;25,5315782;31,83333333;10,17464213;9,711605072;1,526114236;2,851696253;0
11261;10;6,659699172;9,166666667;6,212602406;9,711634636;1,000351888;0,213926435;0
11262;10;10,96893476;9,666666667;11,06532586;9,711764336;1,125154452;0,517629147;0
11263;15;21,45228612;40,33333333;10,15436824;9,712129593;1,675255755;3,205637693;0
11264;10;25,98262325;34,5;11,65235514;9,714262009;2,238881012;4,032038093;0
11265;10;14,75350824;18,33333333;9,147822097;9,714519501;1,138554434;0,69460845;0
11266;15;18,85523623;28,5;11,65868663;9,715250969;1,604718826;2,467538953;0
11267;10;6,708586689;7,166666667;10,05457025;9,720572472;1,043111755;0,174364328;0
11268;10;17,27235232;28,5;9,149214285;9,721376419;1,216406061;1,283783436;0
11269;15;3,876112983;5;11,79542136;9,721447945;1,001023018;0,00207305;0
11270;10;28,96558477;45,5;10,47969965;9,72166729;1,458319409;3,186141849;0
11271;10;34,37237753;46;10,43202957;9,721712112;1,70281201;4,006968498;0
11272;10;10,44094517;10,5;10,52657321;9,722463608;1,009813205;0,428880453;0
11273;15;18,88624214;24,33333333;10,07048075;9,722653389;1,469701821;1,904413581;0
11274;10;16,61895502;26,66666667;8,845392098;9,722994804;1,160802708;1,339573503;0
11275;15;31,35270807;54,83333333;9,814661625;9,723515511;2,257765503;6,243782282;0
11276;15;3,284334914;5,333333333;11,196686;9,723613739;1,002431334;0,030586362;0
11277;15;19,68618823;91,83333333;10,54251474;9,72413063;1,497606659;5,777861714;0
11278;10;8,030920821;8,333333333;10,62046805;9,72521019;0,940971323;0,265255928;0
11279;10;10,02859942;12,83333333;9,572225858;9,726008415;1,109554423;0,492260575;0
11280;15;16,33306902;17,66666667;9,540802294;9,726332664;1,208000616;1,237474799;0
11281;10;6,234833832;7;8,570820588;9,726584435;1,00233266;0,151960492;0
11282;10;6,305296742;7;12,01133037;9,726629257;1,00969147;0,115848422;0
11283;10;14,12980656;12,16666667;10,7199729;9,729157448;1,091781633;0,633129954;0
11284;10;23,76748513;22,66666667;8,392435378;9,730278969;1,235384306;1,498200059;0
11285;15;8,923187973;22,5;11,99509689;9,730916023;1,037663379;0,94111371;0
11286;10;13,50577526;15,5;11,71329307;9,735817909;1,257525225;0,89753139;0
11287;10;17,70248213;25,83333333;8,812808391;9,736353874;1,218251457;1,362983823;0
11288;15;12,92310864;32,66666667;9,978713407;9,736388206;1,011896678;1,402656794;0
11289;10;19,22334006;33,66666667;9,52451458;9,736660004;1,228054751;1,211108327;0
11290;15;11,5241693;16,5;9,409383706;9,737278938;1,196350378;0,966629982;0
11291;10;15,88337914;16,16666667;9,567180119;9,73788166;1,170103673;0,845072627;0
11292;10;17,71924661;21,66666667;12,55371746;9,738339424;1,162290435;1,540034413;0
11293;15;29,93261111;38,33333333;11,57938544;9,738603592;1,801216725;4,458793879;0
11294;15;24,4469759;30,16666667;10,79376381;9,738905907;1,532221025;2,992303371;0
11295;15;19,04885339;29,5;10,78218145;9,738922119;1,500890485;2,438156486;0
11296;15;18,19214799;21;10,83384356;9,741651535;1,308153966;1,681266546;0
11297;15;16,99283638;28,66666667;8,850206231;9,741794586;1,227581365;1,75229156;0
11298;15;24,14992578;29,5;10,7274823;9,741882324;1,558074365;2,876577139;0
11299;10;7,216961818;9,166666667;13,03637788;9,744110107;1,023160203;0,31538868;0
11300;15;22,24810002;42,66666667;10,48410433;9,74622345;1,566092055;3,248588324;0
11301;15;6,46930675;9,166666667;11,26774028;9,747154236;1,079602462;0,463106155;0
11302;15;19,02344286;24,33333333;10,80734756;9,747871399;1,406884491;2,025798559;0
11303;15;29,05364463;75,5;10,44640444;9,748399734;1,262847585;4,275603771;0
11304;15;20,93395386;37;10,22731949;9,748847008;1,585277185;2,802966952;0
11305;15;25,82546633;32;10,76465847;9,749880791;1,55107119;2,957386494;0
11306;15;22,36519062;36,33333333;10,17199194;9,75036335;1,480279217;2,832865715;0
11307;15;12,95664223;11,33333333;10,7491059;9,751000404;1,178839436;0,965423226;0
11308;15;17,64591162;22,16666667;11,23883996;9,752292633;1,364003819;1,858395576;0
11309;15;18,51412636;53,16666667;10,22384916;9,753839493;1,804461334;4,669727206;0
11310;15;19,67261188;21,44444444;10,71738621;9,753915787;1,348680201;1,73418045;0
11311;10;4,629728037;5;10,70993976;9,754074097;0,907926341;0,005189896;0
11312;15;18,00629019;21,83333333;9,246128021;9,754840851;1,224053092;1,523026347;0
11313;15;23,83359603;36,33333333;10,02976208;9,755339622;1,625496342;3,03777945;0
11314;15;7,311570398;12,83333333;10,06691116;9,755504608;1,031487419;0,484094024;0
11315;15;12,47431558;14,33333333;10,61588635;9,755579948;1,083393374;0,891847491;0
11316;10;10,222889;10,83333333;8,825450303;9,757505417;1,107329254;0,463720083;0
11317;15;25,9554764;32;11,93738293;9,758132935;1,411355147;2,908857465;0
11318;10;5,394650583;11,5;12,98133773;9,75836277;0,945406737;0,409466743;0
11319;15;24,2624881;30,66666667;10,70200761;9,760140419;1,580325638;2,877449274;0
11320;15;11,88043789;20,5;9,522130444;9,76072216;1,195575315;1,213469505;0
11321;10;9,586857727;12,16666667;9,059580539;9,761673927;1,056858848;0,480788112;0
11322;15;31,97584131;78,16666667;11,17506974;9,761710167;1,585298031;5,461277604;0
11323;10;22,32098838;32,83333333;11,57444464;9,762576103;1,561923762;2,55856061;0
11324;15;25,6293922;37,83333333;10,06516744;9,762640953;1,566476468;3,170411229;0
11325;15;4,924404423;5,333333333;12,25995061;9,762882233;1,006940387;0,098272324;0
11326;15;5,331204933;6;14,63596537;9,763736725;1,050941303;0,374904752;0
11327;15;21,41936225;31,5;9,396040462;9,764448166;1,493577067;2,441375136;0
11328;15;21,06698082;38,83333333;11,75273783;9,764882088;1,71349251;3,9551543;0
11329;10;16,51941974;31,16666667;9,707061859;9,765007973;1,171586027;1,622934222;0
11330;15;14,98761677;33,16666667;8,685434898;9,766499519;1,293264787;1,881464601;0
11331;15;27,18969939;48,33333333;10,06620614;9,767765999;1,897375595;4,607877612;0
11332;15;14,88539474;21,66666667;9,170191924;9,768821716;1,237047248;1,147412181;0
11333;15;25,75764127;36,5;10,75916067;9,769076347;1,639129043;3,338826776;0
11334;15;26,89675262;46;11,27187477;9,769370079;1,911361931;4,758067489;0
11335;15;9,994915125;13;8,163439074;9,770262718;1,03677322;0,652839899;0
11336;10;14,22917667;17,66666667;10,58495221;9,770306587;1,182710578;0,920696139;0
11337;15;14,56730809;22,83333333;12,68641195;9,770523071;1,145880929;1,555120945;0
11338;10;10,13180892;17,16666667;11,53042361;9,770581245;1,035967607;0,276099086;0
11339;15;15,64182404;28,83333333;10,19425832;9,771017075;1,262196573;1,73613894;0
11340;15;27,37822186;36;10,83512463;9,771260262;1,586475916;3,200608373;0
11341;15;27,29272764;35,83333333;9,975532469;9,772140503;1,705119918;3,444773674;0
11342;15;12,83311536;17,33333333;9,491261227;9,772753716;1,133321207;0,972664475;0
11343;15;15,9081448;28,16666667;9,227248209;9,773651123;1,201734783;1,610821605;0
11344;15;12,12037063;18,83333333;10,91561987;9,77473259;1,250713607;1,335136652;0
11345;15;31,54366742;63,83333333;10,68703534;9,77519989;2,324544627;7,235878587;0
11346;15;19,68230509;34;8,788507524;9,776695251;1,314975257;2,304185271;0
11347;15;3,998344946;7;10,67281439;9,779299736;0,944996447;0,161212683;0
11348;10;18,62732079;19,33333333;10,29163302;9,780105591;1,247417082;1,419333458;0
11349;10;10,24274954;13,5;11,92606633;9,780111313;1,100976237;0,526071906;0
11350;10;4,714574694;12,83333333;10,40175295;9,78051281;1,030853815;0,220795274;0
11351;10;6,369070669;32,66666667;10,51445392;9,781585693;1,344622416;1,998766661;0
11352;10;19,44184217;25,83333333;9,283272499;9,781648636;1,218871722;1,355931163;0
11353;15;34,63059049;55,33333333;9,943771695;9,783539772;2,060208168;5,885098338;0
11354;10;13,44462281;18,33333333;8,785595569;9,783738136;1,109338124;0,908942342;0
11355;15;14,61611471;16;10,74579971;9,78374958;1,184476218;1,273064256;0
11356;15;8,315947468;10,83333333;14,35818015;9,784074783;1,986040766;1,532142878;0
11357;15;26,02853167;32,16666667;11,34326078;9,785540581;1,565402837;2,984933615;0
11358;15;16,80044326;27,83333333;9,234024048;9,786714554;1,269675563;1,749677777;0
11359;15;26,20175528;47,66666667;10,01234453;9,787771225;1,761659291;4,048076153;0
11360;15;25,99149592;54,5;11,66649357;9,791622162;1,982033656;4,909114361;0
11361;15;29,42388218;60,16666667;10,52001871;9,791870117;1,863262951;4,300967455;0
11362;10;19,77091496;30,33333333;11,14330731;9,793107033;1,435039341;2,021489143;0
11363;10;10,87179414;15,66666667;9,655439462;9,796435356;1,026949013;0,533896208;0
11364;10;22,62735774;23,5;10,449435;9,796958923;1,327176799;1,606674671;0
11365;15;4,991717064;5,666666667;11,13355997;9,79746151;1,00240085;0,153119206;0
11366;10;20,99400221;46;11,04725325;9,798685074;1,438102997;2,878622293;0
11367;15;16,64717676;30,66666667;10,68608645;9,799411774;1,44121473;2,404742479;0
11368;10;12,11840836;19,16666667;8,917637616;9,800168991;1,027719051;0,766677976;0
11369;15;24,63275328;41,33333333;10,62240437;9,800858498;1,649247629;3,2756598;0
11370;15;3,399986277;5,333333333;11,5653496;9,800998688;1,004277672;0,068575144;0
11371;15;4,152283916;11,16666667;12,63381018;9,801815987;1,027447534;0,256794095;0
11372;15;10,28451106;15;10,91449574;9,801967621;1,234113194;0,706666231;0
11373;10;5,946577844;15,16666667;10,63182691;9,803100586;1,077828937;0,52442205;0
11374;15;15,73114444;30,5;12,08264038;9,803315163;1,377806044;2,011458635;0
11375;10;6,465505555;7,166666667;8,63920351;9,803927422;1,276577442;0,194245815;0
11376;10;41,42369526;94,33333333;9,904988036;9,804599762;1,090399429;4,492888093;0
11377;15;21,3681141;30,83333333;10,09719914;9,806498528;1,463190184;2,36154294;0
11378;15;4,986147359;6,833333333;12,49710064;9,806822777;1,006017672;0,108078837;0
11379;15;22,65029944;30,5;10,29576848;9,807303429;1,538195384;2,859137297;0
11380;15;15,22917432;20,66666667;9,877818967;9,808506966;1,243903583;1,333873153;0
11381;15;21,95059388;35,16666667;10,72890143;9,810076714;1,759464974;3,356316328;0
11382;15;23,7837567;40,83333333;10,95055498;9,811436653;1,796306741;3,930098414;0
11383;15;7,315970553;6;12,01620769;9,81166935;1,023152364;0,193161726;0
11384;15;17,04482902;27,83333333;8,742014325;9,811850548;1,345681143;1,823947906;0
11385;10;5,994117461;6,166666667;9,770536725;9,812799454;0,994929272;0,124401093;0
11386;10;7,647762472;11,83333333;9,498166176;9,813194275;1,008243506;0,133492112;0
11387;15;13,43710259;26,5;10,75779861;9,814603806;1,29701516;1,274867654;0
11388;15;26,72680299;66,5;9,527637369;9,814631462;1,930423935;5,829808116;0
11389;15;11,30706071;16;9,622664209;9,818715096;1,184033079;0,936805844;0
11390;15;16,61022404;29;11,37437462;9,81874752;1,35409884;2,017888427;0
11391;15;30,20773736;42,33333333;11,01716107;9,819718361;1,83405758;4,633343101;0
11392;15;15,5979964;22,5;11,62710809;9,821285248;1,295908919;1,677937746;0
11393;10;11,13889439;11,83333333;12,01839629;9,821627617;1,143113499;0,692876816;0
11394;10;10,74153974;20,83333333;14,56966279;9,822228432;1,216904278;1,348348498;0
11395;10;19,72592477;27;9,280467511;9,823008537;1,225965723;1,583476424;0
11396;15;27,16450176;27,16666667;10,80442946;9,823423386;1,578566245;2,786633372;0
11397;15;14,80875753;22,16666667;9,730141626;9,823509216;1,253094932;1,33127594;0
11398;15;21,66384618;34,16666667;8,377261443;9,824114799;1,560088091;2,633220077;0
11399;15;27,02256365;46,83333333;10,38851499;9,824339867;1,523516603;3,582561493;0
11400;15;6,905979333;8,166666667;13,13328311;9,824560165;1,093353737;0,566516757;0
11401;15;9,7147023;11,66666667;10,62242772;9,825359344;1,185242475;0,812221169;0
11402;15;21,35866614;33,16666667;10,51572383;9,825832367;1,44942317;2,531634092;0
11403;10;16,49357641;28,83333333;9,605947571;9,826638222;1,212135044;0,979869008;0
11404;10;3,895377552;6,166666667;10,70604223;9,826835632;1,003296196;0,150114298;0
11405;10;23,88842522;30,66666667;9,774748172;9,827018738;1,268003181;1,884822249;0
11406;15;20,50370518;32;9,169990473;9,827243805;1,393682216;2,286422372;0
11407;15;24,55949485;36,16666667;11,23330397;9,827291489;1,698325583;3,917007089;0
11408;10;11,18877986;15,5;9,598777549;9,827785492;1,070524115;0,42778933;0
11409;10;17,33863315;20,16666667;9,22658684;9,828204155;1,264694107;1,195415735;0
11410;10;11,04489741;25,16666667;9,873246746;9,828595161;1,091641953;1,316717148;0
11411;15;24,11814663;29,66666667;10,97421877;9,83000946;1,603109821;2,853778481;0
11412;15;31,63792107;49,33333333;11,04104918;9,832015991;2,208650353;4,542419553;0
11413;15;6,656258655;20,33333333;11,42236131;9,833170891;1,30552805;1,451241732;0
11414;10;12,36362256;14;11,61652263;9,834139824;1,16038784;0,86200285;0
11415;15;5,472653445;29,33333333;10,69955307;9,834541321;1,248358598;1,652427793;0
11416;10;10,27887998;12,5;9,191888966;9,834629059;1,007280583;0,416531086;0
11417;15;13,5845839;24,33333333;11,05870085;9,834893227;1,264188461;1,621973872;0
11418;15;23,13772865;29,16666667;10,90926412;9,835018158;1,354159495;2,697903514;0
11419;10;20,44097834;21,33333333;11,14696409;9,835744858;1,282395493;1,536080003;0
11420;10;8,875751582;10,33333333;10,96630067;9,835791588;1,054421059;0,379478335;0
11421;15;12,73834895;13;10,78769286;9,836071968;1,141140759;1,009435177;0
11422;15;16,68472858;22,83333333;9,614268611;9,837388039;1,276733983;1,528529882;0
11423;15;18,42083044;28;11,12888741;9,838204384;1,396205309;2,109345555;0
11424;15;16,25272508;31,33333333;8,355962896;9,838400841;1,281411791;1,807296276;0
11425;15;22,32370631;31;9,646700691;9,83989048;1,50468094;2,649796724;0
11426;10;7,305960953;7,833333333;10,9012099;9,839920998;0,997824543;0,237270594;0
11427;10;22,96062091;43,16666667;10,2728402;9,840313911;1,307625523;2,577732682;0
11428;15;20,44026622;34,16666667;8,464457803;9,840372086;1,457590526;1,759303927;0
11429;10;7,520554709;7,833333333;8,938649137;9,841867447;1,010929254;0,199789047;0
11430;10;5,957550077;6,5;9,584828578;9,844103813;0,943008601;0,10725224;0
11431;15;6,164369197;10,66666667;13,20090987;9,845112801;1,051485562;0,619908452;0
11432;15;24,04627207;27,5;10,26545074;9,84544754;1,524372988;2,613489389;0
11433;15;24,70707871;47,83333333;9,363158968;9,84546566;1,663389293;3,333435535;0
11434;15;7,981201351;10,33333333;10,80435948;9,845495224;1,112971044;0,362704277;0
11435;15;26,00463506;31,33333333;9,563147045;9,845594406;1,553553048;2,825539589;0
11436;15;13,53780388;19,83333333;11,51278296;9,845889091;1,300485418;1,382017136;0
11437;15;14,92078326;23,5;9,461388628;9,846595764;1,262193499;1,413770318;0
11438;15;15,68109328;14,16666667;10,73675266;9,846619606;1,091702574;0,914806485;0
11439;15;8,440721413;10,33333333;10,27800257;9,846874237;1,087793636;0,514707208;0
11440;15;5,967114353;7,5;9,886565046;9,847072601;1,040273318;0,264674306;0
11441;15;13,53921991;28;10,84385739;9,84803009;1,53405549;2,1575073;0
11442;15;11,01359246;10,33333333;9,215197362;9,848339081;1,103245827;0,691182852;0
11443;15;32,71970682;48,5;11,7102135;9,848736763;1,832265131;4,54054451;0
11444;10;12,43249022;17,83333333;10,99608315;9,849464417;1,126345618;0,963283658;0
11445;15;18,96423502;28,66666667;9,081113985;9,851033211;1,400825249;1,963882208;0
11446;10;10,63920612;15,83333333;10,36564585;9,851326942;0,971228302;0,590514183;0
11447;15;22,02735987;35;10,4664672;9,85165596;1,552847583;2,779524326;0
11448;15;4,300975751;5,166666667;13,26268819;9,853024483;1,006296475;0,080906868;0
11449;15;18,50855856;33,16666667;11,36004407;9,853313446;1,45177371;2,237538457;0
11450;15;26,13669786;43,83333333;10,119543;9,853705406;1,67770318;3,928637028;0
11451;15;17,64926517;24,83333333;11,98845558;9,853897095;1,405100089;2,718484759;0
11452;15;18,87773517;25,66666667;11,35889721;9,855322838;1,382462769;2,280898929;0
11453;15;12,48110086;14,5;10,45199516;9,855506897;1,162099937;0,954162002;0
11454;15;21,23098938;30;10,38321593;9,855561256;1,569118174;2,625960708;0
11455;15;35,35692559;57,66666667;10,10097685;9,857524872;2,442941078;7,245386481;0
11456;10;15,60578345;14,83333333;10,04763852;9,858042717;1,185911961;0,881375313;0
11457;15;24,66402638;35;11,95433474;9,858201027;1,782777768;3,869984865;0
11458;15;24,74699035;30,83333333;9,598529813;9,859332085;1,507151915;2,633218169;0
11459;10;12,07389794;7,666666667;14,07663083;9,86014843;1,107692502;0,412765622;0
11460;10;5,141623065;10,5;13,12940548;9,861111641;1,070868013;0,397327662;0
11461;15;8,66816551;7,5;10,08230491;9,862376213;1,063959459;0,319157839;0
11462;15;18,61803568;21,5;10,43543039;9,864150047;1,240220035;1,596796989;0
11463;15;7,819331655;9,833333333;12,43425875;9,864589691;1,043546086;0,405914664;0
11464;15;6,375536123;7;8,947825486;9,864658356;1,017117217;0,064775348;0
11465;15;19,46247746;33,33333333;10,75808478;9,865447044;1,11258234;2,452367902;0
11466;15;23,97036364;41,66666667;10,45155116;9,867203712;1,628251653;3,549806952;0
11467;15;34,71767547;59,66666667;11,17738946;9,867342949;2,874385015;9,231531143;0
11468;15;13,40938688;42,83333333;11,04312621;9,868314743;2,098090968;4,943136692;0
11469;10;9,934106227;14;10,37473853;9,869879723;1,056274835;0,319474936;0
11470;10;11,48094554;18;11,02701826;9,870770454;1,124258406;0,819461703;0
11471;10;15,30598511;23,33333333;10,47111291;9,871022224;1,163836339;1,199833035;0
11472;15;26,91392623;41;9,740647494;9,871498108;1,831183756;4,038957596;0
11473;10;26,02126628;33;12,40038775;9,871641159;1,592953622;3,079748869;0
11474;15;23,38275794;46,33333333;9,863371875;9,872736931;1,649098293;3,790532589;0
11475;10;7,245388285;10,33333333;10,25453969;9,873170853;1,001069634;0,307326674;0
11476;10;13,3265516;18;9,16809223;9,87479496;1,190097575;0,883283973;0
11477;15;26,73337357;51,33333333;10,96296656;9,875469208;1,682506667;3,751001954;0
11478;15;7,821146828;42;9,429693303;9,87792778;1,624693081;3,418232322;0
11479;15;14,99479909;30;10,53288939;9,879508972;1,247799341;1,801520586;0
11480;15;25,10677582;39,16666667;10,51662172;9,880749702;1,700943225;3,424045324;0
11481;10;12,84108075;11;10,87271209;9,880777359;1,084945764;0,552541375;0
11482;15;4,953044108;8,5;11,10344733;9,881825447;1,010626937;0,412490368;0
11483;15;16,25651553;26,83333333;10,44977811;9,884149551;1,480014125;2,118647218;0
11484;15;24,51923755;41,66666667;10,2497878;9,884420395;1,628769411;3,579783797;0
11485;15;34,49541623;64,33333333;11,32063114;9,88494873;2,629405788;8,676434278;0
11486;10;7,929581029;8,333333333;10,14018142;9,886166573;1,030778478;0,27486217;0
11487;15;9,442787363;11,83333333;8,612953275;9,888892174;1,122814521;0,575591326;0
11488;10;7,966320078;7,5;11,00949359;9,889639854;1,115651571;0,346972942;0
11489;15;5,479909868;8,833333333;13,51114619;9,890066147;1,021089974;0,16017139;0
11490;15;19,90958224;47,16666667;9,649080783;9,890182495;1,632427634;3,605531931;0
11491;10;14,58578274;19,83333333;11,38729404;9,890594482;1,160691664;1,178601503;0
11492;15;12,80651495;59;9,902888199;9,891714096;1,910155558;4,908885956;0
11493;15;19,8253446;25,66666667;9,858453393;9,89289856;1,386300006;1,924097657;0
11494;15;18,50135614;30;10,45637383;9,894357681;1,581315482;2,535206437;0
11495;15;18,89457693;18,16666667;11,10713825;9,895712852;1,257539718;1,6103338;0
11496;10;25,53980425;38,83333333;9,30208542;9,895996094;1,444379147;2,580496073;0
11497;15;16,78861579;21,66666667;9,607687993;9,896255493;1,303391231;1,548149109;0
11498;10;23,00368719;29,16666667;11,37393295;9,89712429;1,362690642;2,227021813;0
11499;10;12,20073734;18,83333333;10,86199658;9,897233963;1,14939317;0,942498088;0
11500;15;11,17229998;32;11,5186218;9,898004532;2,833595184;4,849919438;0
11501;15;24,0879806;37,83333333;9,243249073;9,898628235;1,365033286;2,910771608;0
11502;15;17,1303583;23,83333333;11,28574511;9,898665428;1,505286147;2,349204779;0
11503;15;24,79567465;38,83333333;10,42274883;9,899565697;1,607923946;3,558660626;0
11504;15;17,64845489;22,33333333;9,596562874;9,90037632;1,316062365;1,62006247;0
11505;15;20,87383219;30,5;11,85298355;9,902068138;1,469582963;2,165050387;0
11506;15;17,61207053;37,33333333;10,66423831;9,90375042;1,582422172;2,920954108;0
11507;15;9,378018752;11,33333333;11,73953193;9,903983116;1,126154535;0,308132648;0
11508;15;12,7333485;22,66666667;11,03131479;9,904772758;1,161994799;1,345769525;0
11509;10;8,253195179;12,83333333;12,4676366;9,90521431;1,029786515;0,496730328;0
11510;10;15,97655448;18;11,03628588;9,905768394;1,221545563;0,948158264;0
11511;15;19,86176415;32,83333333;10,7636687;9,90621376;1,513697686;2,683793068;0
11512;10;16,96154545;14,66666667;8,906927405;9,906270981;1,142317141;0,829729438;0
11513;15;24,19651002;41,66666667;8,923822673;9,906460762;1,700991557;3,474178195;0
11514;15;3,872827926;5;14,14295801;9,907216072;1,00096743;0,003665924;0
11515;15;17,92811673;30,83333333;10,22477035;9,908574104;1,398743618;2,216361761;0
11516;15;6,031602592;10,5;11,59104671;9,908856392;1,101821414;0,660944343;0
11517;15;7,359533699;8,333333333;10,05422004;9,90969944;1,095535254;0,469325185;0
11518;15;13,53958643;14,33333333;9,271915944;9,909834862;1,211985879;1,032323837;0
11519;15;13,37079086;26;11,79186318;9,91049099;1,296923606;2,058861613;0
11520;10;8,103918453;8,833333333;10,2272672;9,911448479;1,043043293;0,33026433;0
11521;10;11,26645726;13,5;10,74894629;9,911963463;1,101006602;0,676061988;0
11522;15;15,91502193;19,33333333;11,58429268;9,913356781;1,37016449;1,691752076;0
11523;15;16,93035292;21,33333333;8,189483623;9,913608551;1,264340955;1,453300834;0
11524;10;12,84489967;20,66666667;11,11603518;9,916165352;1,254413921;1,239054918;0
11525;15;11,85510619;17,16666667;10,87246098;9,91639328;1,17031119;1,31708014;0
11526;10;17,42771985;26,66666667;8,500090939;9,916591644;1,174197135;1,473242402;0
11527;15;6,995418298;8,833333333;12,36024728;9,916758537;1,071426253;0,663430095;0
11528;15;17,95328667;25;10,01846257;9,917012215;1,403145047;1,898965478;0
11529;15;25,76775106;31,83333333;11,33827864;9,917342186;1,366479357;2,263148904;0
11530;10;9,668103661;9;11,51185013;9,917942047;1,126062417;0,46162498;0
11531;15;10,93613996;14;7,332266031;9,917955399;1,074787412;0,696523905;0
11532;15;24,46432148;42,66666667;9,763298782;9,91800499;1,796552788;3,833492279;0
11533;15;4,247123732;5,5;12,94540305;9,918877602;0,998270312;0,085466385;0
11534;10;19,67218951;24,33333333;11,53331494;9,919466019;1,068340372;1,460075498;0
11535;15;12,99468417;14,5;12,39010742;9,920815468;1,197948938;1,012492061;0
11536;15;29,37663666;51;9,681052138;9,92201519;1,497663366;3,824297786;0
11537;15;11,4552981;21,16666667;11,9046213;9,923884392;1,116453292;0,610538483;0
11538;15;16,98846118;37;12,69935783;9,923993111;1,632205372;3,773301125;0
11539;10;22,34845867;37,33333333;8,682496594;9,924269676;1,135033266;1,899241924;0
11540;15;15,16659472;16;11,04710877;9,924672127;1,281116281;1,249680996;0
11541;15;9,949503136;15,5;10,59171748;9,924773216;1,154016513;0,75952971;0
11542;10;21,67647031;29,66666667;9,876076459;9,925758362;1,293152807;1,732056379;0
11543;10;16,6157551;24,33333333;10,57246089;9,92745018;1,190244743;1,308487058;0
